month,transaction_count,to_address,from_address,artifact_name,project_name,to_address_rawscore,from_address_rawscore
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x05eaabcd51d762bf875c487ee5410c9b323ed6fb,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x57a5575ee14aed1668d6f98fdc51ed71f43cd867,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x1a79911b4387d9b5dc19af770c093a70f9e66e40,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,4.12
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0dc88580f74dbdc52fccef68e0a50831668593dd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0dc88580f74dbdc52fccef68e0a50831668593dd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x42535680a79bdad0c2ca24210de71bc52b84fd7d,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0b9094b011c179345840d1ce9f2af46ed037df20,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x05eaabcd51d762bf875c487ee5410c9b323ed6fb,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xfacb6c602f93499815547d08440e53d9ff7a0cf3,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,0.525
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xcac35070aad2897356ea84ac98527ce172d1553f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x61b78c112da8cf02144a33e4adb840b15bf87456,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6aff47c8aebb37e6db2b5827c4ba4d029005f1e4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.07
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x1f85815b1680dd56c02362372db4c4703632627a,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-07,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xa93953696213a69cf444f4b4ea1990265ebbe545,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x9cd4cee6a74f4e2198ead64e1f11f8aac4b80da5,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-07,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xc6765aefb83af1d6e254178dcab4349b8fed7fa9,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x6aff47c8aebb37e6db2b5827c4ba4d029005f1e4,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,3.07
2024-08,1,0x6d465d2081b799770d0ce7e755d8db1665903ffb,0x5e809a85aa182a9921edd10a4163745bb3e36284,0x6d465d2081b799770d0ce7e755d8db1665903ffb,kairosresearch,37.53,
2024-08,1,0x1bbfc95b826693bf17665f36a66ac9c389b7e581,0x837667c7c5cb49609ed5bfa5d3b2f1bbae81d8ba,0x1bbfc95b826693bf17665f36a66ac9c389b7e581,glo-foundation,,36.685
2024-05,2,0x6d465d2081b799770d0ce7e755d8db1665903ffb,0x5e809a85aa182a9921edd10a4163745bb3e36284,0x6d465d2081b799770d0ce7e755d8db1665903ffb,kairosresearch,37.53,
2024-04,1,0x6d465d2081b799770d0ce7e755d8db1665903ffb,0x5e809a85aa182a9921edd10a4163745bb3e36284,0x6d465d2081b799770d0ce7e755d8db1665903ffb,kairosresearch,37.53,
2024-06,1,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,0xdd4b0803d8cea3095b8d4dfc0c753a1fdee945b1,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,refimedellin,,50.632
2024-08,1,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,0x837667c7c5cb49609ed5bfa5d3b2f1bbae81d8ba,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,refimedellin,,36.685
2024-08,1,0x6cc567128e8cae88dbe162e712cd0985d78b0f33,0x837667c7c5cb49609ed5bfa5d3b2f1bbae81d8ba,0x6cc567128e8cae88dbe162e712cd0985d78b0f33,ethdailyhub,,36.685
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x5ffb793ca85f14e84270966435b87bee6811c208,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x38838fba0975d3364c72da797039731b2f150999,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xd01cf4b6b8f7ac2564821ed31a810afbd761e53f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,12.579
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x86d4c8b83f9b013379944abf85046915bbcd22f6,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,2.997
2024-07,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x193457952177c192780c525b32985b4a4caa6d55,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.19
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x58c457f194602f600fac53a29e839c1a6fcbd77b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x288397f74c7a36f57f389f30781c84a1cd7e25f0,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,10.751
2024-04,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x193457952177c192780c525b32985b4a4caa6d55,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.19
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x193457952177c192780c525b32985b4a4caa6d55,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.19
2024-06,1,0x96cd565aaab2e55ffe4bb9bf64cd234a96c7ff45,0xf92402bb795fd7cd08fb83839689db79099c8c9c,0x96cd565aaab2e55ffe4bb9bf64cd234a96c7ff45,theforus,,
2024-05,1,0xdbd0f5ebada6632dde7d47713ea200a7c2ff91eb,0x288397f74c7a36f57f389f30781c84a1cd7e25f0,0xdbd0f5ebada6632dde7d47713ea200a7c2ff91eb,umbra-scopelift,,10.751
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x5f92c74f14178bb407062545dd3f7e21ced841d2,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-06,1,0xfb02b84969455b84380dbc6efc44a2e0066fe004,0x2c3b2b2325610a6814f2f822d0bf4dab8cf16e16,0xfb02b84969455b84380dbc6efc44a2e0066fe004,decentralized-library-gifted-brain-lab,,12.646
2024-06,1,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,0x5881d9bfff787c8655a9b7f3484ae1a6f7a966e8,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,refimedellin,,38.136
2024-05,8,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x29b49c346aace6fa03943cfa631e501556e62196,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6ef0f7dfb0b030ea570dc54183a7aa9a605c3b2f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2d5b45649ac8d5e050c4cab1a8fa874ce0f34c4b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,31.943
2024-09,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6ef0f7dfb0b030ea570dc54183a7aa9a605c3b2f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6a436f1f2204c828b4e2cca06e7b52cd622deb7a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,6.188
2024-06,3,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2df6092312e849240f2a17b000451d24bac72ab8,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x920e9f2fd548459bfca8e66c98753f554b726222,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x5aa118f0dcae33e0048d05ecad11ec1a0ff81454,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa5bad349026eb38b3f42e0f83daddd619c4bebfd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x35ac7ca689e419bfa3739a4c7fb18303fdb5a8cc,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6a436f1f2204c828b4e2cca06e7b52cd622deb7a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,6.188
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6a436f1f2204c828b4e2cca06e7b52cd622deb7a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,6.188
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xe05f70da806e9589241abce741c484bc465d1152,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-09,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa5bad349026eb38b3f42e0f83daddd619c4bebfd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7a0002a20b832e2b03da218853bad9791b800efb,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6a436f1f2204c828b4e2cca06e7b52cd622deb7a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,6.188
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xfe2f400508df9ce707d95869792cbba7f3b8ae43,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,16.917
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x9d4e7c74072a7d9a2a127c68c9ae173526d96006,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0868aa4781e6abf38e9e7b441d231e08b8d4fb87,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x20956e19166b0093de6e95301c0a11449dfd906c,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xf23b3cc3776ecb9c2242918bcb5ea2328cda7e8f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,32.887
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x862b5d7ab84dfcfbd14c9bebb46a5617ecffbe6f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,5.039
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x920e9f2fd548459bfca8e66c98753f554b726222,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,9,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x918fae5da5fe44f4a37094b9aade3798331942b4,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,
2024-08,10,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x4f259d60773cc264e5fa08857ab85bdc902b0361,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xf23b3cc3776ecb9c2242918bcb5ea2328cda7e8f,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,32.887
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x2df6092312e849240f2a17b000451d24bac72ab8,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x9d4e7c74072a7d9a2a127c68c9ae173526d96006,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x2d5b45649ac8d5e050c4cab1a8fa874ce0f34c4b,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,31.943
2024-06,2,0xcaa93caefaeefd852947581b4b35cf1ea52585fc,0x75b4d9dab72045b953e9ae8dd648996f77802847,0xcaa93caefaeefd852947581b4b35cf1ea52585fc,astralprotocol,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x16736983e14eed88447ed8bb01df84a6e8364ba3,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x45927415cd6377610b8cb3e543c437b7f16986c5,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.246
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xd77d7dad9a33997f841371b18193c7ea8667a206,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x39cfcd7ddf7903a17f4d77a0410f9b4da7f6c083,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.253
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x4a93b082eb76eac81d993b800dfaef50bd74b33b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x74ab17543e1d80048976c128db3ba76f4d3e36d4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x32f58f81748412a953b130fba1b4e45787d9007e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x594baf1cafc92b0281596b7ed1ca4f45fcc45438,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2d510b46b3c41ab0f6ba9803069600296218b383,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,9.527
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x1d50966ee227b39885dc7907b7aca5791ce44af7,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x67856f2fa88245196e2455b5eeb4f1f893aaf6f2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x059add84e6c2f20a389eab8b48d1d30df72975d8,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x142a459209d748122b6c07539d3b55ad3a2074ed,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0d0bf9074cffa51be41323b631cb2ae586c5c88b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,9,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x258ce197575d1aacda213ad58b6c324aee26c692,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,11.973
2024-08,12,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x099532f577a1e474a30d198551936c8a075efbe1,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,19.281
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x4a93b082eb76eac81d993b800dfaef50bd74b33b,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x67856f2fa88245196e2455b5eeb4f1f893aaf6f2,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x32f58f81748412a953b130fba1b4e45787d9007e,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-05,1,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,0x51f85eb6fdfab2af14e7c6cb626f68af78ef42f7,0xd4ac6c14b4c96f7e66049210f56cb07468028d4e,refimedellin,,3.209
2024-06,13,0x7603c4c63e25acde9241e92e43f9a6f527b97172,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-04,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6667aa1192d6ce2a4d3dadf21e0cadfeafd972b3,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,0
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x9317bba9fbdfdba48b1b2de968d92a7279b223d7,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,1.014
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa937dbe5a7fdc8e973364e91435d8b159a98ce23,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xafe0a8192c147f443f321937ea508a250a6319b9,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x3e679b728e8e305e69d24ca1b3a5d71da4245376,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x304d6f0afeb782704077b73496ba128366119bf9,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xf5bb5f9c46d77b04fbb93c3a849ea64445249b9f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xaacaf743bc76bae6a643b3e3e892eeb240d9cadc,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xb01941f615ebf8fc783af780c87fd45aadf52bc4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xdd25bdf9a8c04091ad76c21bde25ce0c108dd61b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xd35f6ceabc8d1073e43dadea3834c641ecff0dfb,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,11.089
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7d985a244ccfd3f58ec56c409bd969c8e04b5a6d,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,10.533
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xd35f6ceabc8d1073e43dadea3834c641ecff0dfb,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,11.089
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xc347daf76ea85783d2509702aa5bee4e8f49a60f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xb3b86c184739341e3051359c56d93717dc92075f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-04,2,0x8e1bd5da87c14dd8e08f7ecc2abf9d1d558ea174,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-04,1,0xfb73dfff0ae6aa94559b1b17421cf42e198b8d22,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-04,1,0x78c1b41b825f89fae4736878fa63752f8d789bd6,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-06,1,0xdbd0f5ebada6632dde7d47713ea200a7c2ff91eb,0xf5bb5f9c46d77b04fbb93c3a849ea64445249b9f,0xdbd0f5ebada6632dde7d47713ea200a7c2ff91eb,umbra-scopelift,,
2024-08,11,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x43d96a998f942beaec801d19ced452758a9073a3,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,
2024-08,1,0x0442a9abbc93058a873c371f21cc366338254a88,0x290b2c04d8036eed6226bbef37855800b3452a24,0x0442a9abbc93058a873c371f21cc366338254a88,urbanika,0,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xb01941f615ebf8fc783af780c87fd45aadf52bc4,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x3e679b728e8e305e69d24ca1b3a5d71da4245376,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x8eda47b1d76ae28e6ca44b48c1a882e8daace290,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,0
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xb1ca01b00fe0d352e1e2a845bc3c45923d002e06,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,20.191
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xafe0a8192c147f443f321937ea508a250a6319b9,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-08,1,0x2e1e87d0a10dd59c332b1c0e8a894b738df7059e,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-08,1,0x1c794bf1fcca8daa8271720919ff7ac68a7e1700,0xaa163c47065c22d17ed1c47e3e244337d2056c17,0xaa163c47065c22d17ed1c47e3e244337d2056c17,jobstash,,15.266
2024-08,1,0x2c2e7dca11c0cf96e27ba53e196ab79b4c123b0a,0xf7e678ea0d727b6b4b260d4ec8d0673713ce626f,0x2c2e7dca11c0cf96e27ba53e196ab79b4c123b0a,duel3,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x82aa7f9df69eeb04045e1c25e21502fe7dd37c12,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x8c86e06f3f4ae29029bbee2e70bbb90f9b944b17,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,2.992
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x027405077b6322e6c4bbb664d01a7f5804922313,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa57807126df79ea3ca00eaf5401f034cac0f758a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,15.287
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2b77e1608d8d97c97ed19685c67cbfaa7101f4e4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x3467f4d4c348d192aef365c119c1d1d66dcc780e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xaeff30268e623b13de48216285f88b7adaf7d65b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,0
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x82e3a5a922a7bfccbefa880c75b148e297beb266,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.07
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x977f1aa141508e60465f05eb0ee675359c4724b2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xb4c8cd1f719f0617983a40de445e4f887d348d74,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.246
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x8a00a0aa33063dd82c4f1e09fe55dd47c0117206,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x53f78dd1939c7a448fc959859eb666d8b05c380d,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,0
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x33ece0795953b186efd0300e538be0c36cfbe7fd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x8c86e06f3f4ae29029bbee2e70bbb90f9b944b17,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,2.992
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x082dc589a20f65b19faed096fab30d3d49d61be1,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x082dc589a20f65b19faed096fab30d3d49d61be1,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6954536d3b9ff9726f8f8982bd7aa217da4ab42b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
