block_timestamp,transaction_hash,to_address,from_address,artifact_name,project_name,farcaster_username
2024-08-05 04:26:35.000000 UTC,0x8a82dd54b47a8cb13e93db6b08b9fd00fded189872a3c4d72b2f71341e1cb2ec,0xbd75f629a22dc1ced33dda0b68c546a1c035c458,0xeaf9830bb7a38a3cebcaca3ff9f626c424f3fb55,0xeaf9830bb7a38a3cebcaca3ff9f626c424f3fb55,basin-global,
2024-05-04 10:18:38.000000 UTC,0x7562a797124eab7ff347188505a96446058763b258ce9807179bbdfedb890ad6,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0xfc976d96ccc57bc9d04aea92a4a66abd71926298,0xfc976d96ccc57bc9d04aea92a4a66abd71926298,pheasant-network,
2024-08-06 19:24:13.000000 UTC,0xb96b1e179dbd942ac5e3d291f6a94f7e58f801da2970cb0c9c8434da372875e5,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,0xeed99e93e073c092131c245c3fda23781563d67d,0xeed99e93e073c092131c245c3fda23781563d67d,elefria-labs,
2024-05-01 16:28:57.000000 UTC,0x104f669ee805e5a0a04ab91fe8c83aecc2b98111954feff2389ca9d7db1677f8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0xfc976d96ccc57bc9d04aea92a4a66abd71926298,0xfc976d96ccc57bc9d04aea92a4a66abd71926298,pheasant-network,
2024-07-03 15:46:29.000000 UTC,0xdd06d1fc8cf45b2e6f5d19629cf248851d26c10ba22c075fbddac90d4316942b,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0xfc976d96ccc57bc9d04aea92a4a66abd71926298,0xfc976d96ccc57bc9d04aea92a4a66abd71926298,pheasant-network,
2024-08-20 08:26:12.000000 UTC,0x3bc69ca638c091b442bff90c99d3422ec12e207e23d31c7cc05d3c8fe55558e1,0xce16f69375520ab01377ce7b88f5ba8c48f8d666,0x2dd2036c9db2ada2739509af0047c00c8b9291ef,0x2dd2036c9db2ada2739509af0047c00c8b9291ef,grantsscope,
2024-08-31 18:20:36.000000 UTC,0x67de8b57685df779aff332e099b300ab876efc99da8a7517b1bf68e3e1e25c15,0x00b19a5200a100e5fc4c9800772f4d002f218400,0x934ca93d9380f7d72b84304b1b00ac192488590d,0x934ca93d9380f7d72b84304b1b00ac192488590d,ekonavi,
2024-06-26 03:04:27.000000 UTC,0xa12d7848b8b37711a832085b020e68c1d448bd02e62b6e61fb5ec99395064937,0x0442a9abbc93058a873c371f21cc366338254a88,0x64e73e695da48725ec0ede3e983f333de36f3bb8,0x0442a9abbc93058a873c371f21cc366338254a88,urbanika,
2024-08-08 01:24:10.000000 UTC,0x1a6e4f9bb432999da68f65c62b6b2ba038553ef7e2e8f19ada3dcd79268ef301,0x2c3b2b2325610a6814f2f822d0bf4dab8cf16e16,0xfb02b84969455b84380dbc6efc44a2e0066fe004,0xfb02b84969455b84380dbc6efc44a2e0066fe004,decentralized-library-gifted-brain-lab,
2024-05-23 17:18:33.000000 UTC,0x79753fdcbd9ce919376c5586747b5809853a7f9990d891de828261947c24e99c,0x7848a3578ff2e1f134659a23f64a404a4d710475,0x64337bc28d3236e4a5f2fbdd697f8ce8879621d5,0x7848a3578ff2e1f134659a23f64a404a4d710475,passportxyz,
2024-04-23 16:38:17.000000 UTC,0xc3f10f0190292b6e6a45b6c31a005acde77f2983b3e7deda4310af14b36526fd,0x8e1bd5da87c14dd8e08f7ecc2abf9d1d558ea174,0xc0163e58648b247c143023cfb26c2baa42c9d9a9,0xc0163e58648b247c143023cfb26c2baa42c9d9a9,seroxdesign,
2024-08-01 06:00:19.000000 UTC,0x2443c216c93375108e205a8fd044b848a416e63cd25758b3127624e425131f93,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,
2024-08-07 17:39:53.000000 UTC,0x35c4cda1d20845188c6bf097b85319ce503c52246b38279fca311164a7a08a7d,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-06-13 22:34:00.000000 UTC,0x3bd99de46aa2465b7d5e024f176d5903edab89c3cba259f3a15e91446456007f,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x9531c059098e3d194ff87febb587ab07b30b1306,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,
2024-08-05 15:02:47.000000 UTC,0xc0895391af380141137d62287e0c59d6f526159653c103b8cfc880959198510a,0x0ea010dcb1dfbe5c9d1ac475901a59642bad90f4,0xcebda550ff74f50e2b4941b2824c99aff9bda3a6,0x0ea010dcb1dfbe5c9d1ac475901a59642bad90f4,basin-global,
2024-04-29 08:57:41.000000 UTC,0x05c0372ef9a0acce762727deedae4bd87a82eccde7373e990136731fce21bd75,0x7d35995ec68bca71849068e0fc91eb75641c9aa8,0x2c2e7dca11c0cf96e27ba53e196ab79b4c123b0a,0x2c2e7dca11c0cf96e27ba53e196ab79b4c123b0a,duel3,
2024-06-10 19:40:11.000000 UTC,0xf317f844e10d7849bbebfb76dc52b6cb7ac0f6ca9015e4bb9acf4c5a11d49766,0x8ed2bd43b9769ebc22873474ed347d2799d241f0,0xc0163e58648b247c143023cfb26c2baa42c9d9a9,0xc0163e58648b247c143023cfb26c2baa42c9d9a9,seroxdesign,
2024-04-02 18:45:20.000000 UTC,0x2efc7033048f0dcc6496df059a61d774a8f27bc8d144209077452166bb983a49,0x1133ea7af70876e64665ecd07c0a0476d09465a1,0x4744cda32be7b3e75b9334001da9ed21789d4c0d,0x4744cda32be7b3e75b9334001da9ed21789d4c0d,lexdao,
2024-04-23 23:47:21.000000 UTC,0x7d46873ffc5f210e30b6ae93ca348f639b800937777e61fdc0ba2664ee80e6e5,,0xa48c718ae6de6599c5a46fd6cabff54def39473a,0xa48c718ae6de6599c5a46fd6cabff54def39473a,circuitscan,
2024-04-02 20:12:07.000000 UTC,0x49a2d06e4a187573a9da91a4f66b59dec3b5b9af462969afd6088510dcd27ceb,0x1133ea7af70876e64665ecd07c0a0476d09465a1,0x9531c059098e3d194ff87febb587ab07b30b1306,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,
2024-06-14 21:13:24.000000 UTC,0x6f291f546b710914f5dc0afefa02234606c6e13ed9c4f716d7e9fb7938207d78,0x0442a9abbc93058a873c371f21cc366338254a88,0x64e7a586d116e64e733e44b783a2581d11cb3bb8,0x0442a9abbc93058a873c371f21cc366338254a88,urbanika,
2024-05-16 11:52:57.000000 UTC,0x3523f7a5468bfcb88804c3f251a4511b09bbd296745afc29a4c146380cf7bf00,,0x64337bc28d3236e4a5f2fbdd697f8ce8879621d5,0x64337bc28d3236e4a5f2fbdd697f8ce8879621d5,passportxyz,
